1.2556554261929165, 1.0007232380999511
2.0597816251432697, 1.1400406351116743
2.863907824093623, 1.1400406351116743
3.668034023043976, 1.1400406351116743
4.472160221994329, 1.1400406351116743
5.2762864209446825, 1.1400406351116743
6.080412619895036, 1.1400406351116743
6.884538818845389, 1.1400406351116743
7.688665017795742, 1.1400406351116743
8.492791216746095, 1.1400406351116743
9.296917415696448, 1.1400406351116743
10.101043614646798, 1.1400406351116743
10.905169813597151, 1.1400406351116743
11.709296012547505, 1.1400406351116743
12.513422211497858, 1.1400406351116743
13.317548410448211, 1.1400406351116743
14.121674609398564, 1.1400406351116743
14.925800808348917, 0.7220884440764763
15.72992700729927, 0.30413625304129255
16.534053206249624, 0.30413625304129255
17.338179405199973, 0.30413625304129255
18.14230560415033, -0.2531333350056286
18.94643180310068, -0.5317681290290892
19.750558002051037, -0.5317681290290892
20.554684201001386, -0.6710855260408124
21.358810399951743, -0.9497203200642872
22.162936598902093, -1.3676725110994852
22.967062797852442, -1.3676725110994852
23.7711889968028, -1.3676725110994852
24.57531519575315, -1.3676725110994852
25.379441394703505, -1.3676725110994852
26.183567593653855, -1.3676725110994852
26.98769379260421, -1.3676725110994852
27.79181999155456, -1.6463073051229458
28.595946190504918, -1.785624702134669
29.400072389455268, -1.785624702134669
30.204198588405625, -1.785624702134669
31.008324787355974, -1.785624702134669
31.812450986306324, -2.0642594961581437
32.61657718525668, -2.203576893169867
33.42070338420703, -2.203576893169867
34.22482958315739, -1.785624702134669
35.02895578210774, -1.3676725110994852
35.83308198105809, -1.785624702134669
36.63720818000844, -1.6463073051229458
37.4413343789588, -1.5069899081112084
38.24546057790915, -1.5069899081112084
39.049586776859506, -1.6463073051229458
39.853712975809856, -1.228355114087762
41.46196537371056, -0.5317681290290892
41.99804950634413, -0.5317681290290892
43.33825983792805, 0.30413625304129255
43.87434397056162, 0.30413625304129255
45.214554302145544, 1.1400406351116743
46.01868050109589, 1.418675429135149
46.82280670004625, 1.975945017182056
47.6269328989966, 2.6725320022407146
48.43105909794695, 2.951166796264161
49.235185296897306, 3.647753781322834
50.03931149584766, 4.344340766381492
50.843437694798006, 4.762292957416676
51.64756389374836, 5.4588799424753205
52.45169009269872, 6.294784324545702
53.255816291649076, 6.991371309604361
54.05994249059942, 7.827275691674757
54.864068689549775, 8.802497470756862
55.66819488850013, 9.77771924983898
56.47232108745049, 10.892258425932837
57.27644728640083, 11.867480205014942
58.08057348535119, 13.121336778120522
58.884699684301545, 14.793145542261286
59.5548048500935, 15.768367321343405
60.492952082202244, 17.579493482495906
61.2970782811526, 19.251302246636683
62.10120448010296, 20.78379361376571
62.9053306790533, 22.59491977491821
63.70945687800366, 24.54536333308245
64.513583076954, 26.35648949423495
65.31770927590438, 28.306933052399174
66.12183547485472, 30.396694007575135
66.92596167380506, 32.34713756573936
67.73008787275543, 34.57621591792706
68.53421407170578, 36.38734207907956
69.33834027065612, 38.3377856372438
70.14246646960649, 40.1489117983963
70.94659266855683, 41.681403165525325
71.75071886750717, 42.935259738630904
72.55484506645755, 44.04979891472475
73.35897126540789, 44.60706850277168
74.16309746435823, 45.303655487830326
74.9672236633086, 45.442972884842064
75.77134986225894, 45.303655487830326
76.57547606120932, 44.32843370874822
77.37960226015966, 44.04979891472475
78.98785465806037, 41.82072056253706
79.79198085701071, 40.56686398943148
80.59610705596106, 39.03437262230244
81.40023325491143, 37.362563858161664
82.20435945386177, 35.6907550940209
83.00848565281211, 33.74031153585668
83.81261185176248, 32.0685027717159
84.61673805071283, 29.978741816539937
85.4208642496632, 27.888980861363976
86.22499044861354, 25.93853730319975
87.02911664756388, 23.709458951012053
87.83324284651425, 21.75901539284783
88.6373690454646, 19.669254437671867
89.44149524441494, 17.71881087950763
90.24562144336531, 15.768367321343405
91.04974764231565, 13.957241160190904
91.853873841266, 12.285432396050126
92.65800004021636, 10.892258425932837
93.46212623916671, 9.220449661792046
94.26625243811708, 8.105910485698217
95.07037863706742, 6.991371309604361
95.87450483601776, 5.8768321335105185
96.67863103496813, 5.0409277514401225
97.48275723391848, 4.065705972358018
98.01884136655204, 4.065705972358018
99.35905169813597, 2.254579811205531
99.89513583076953, 1.975945017182056
